Rank,Symbol,Latest_Return_%,RSI,MACD_Histogram,BB_Position,ATR_%,Volume_Surge_x,Corp_Ann_Sentiment,News_Sentiment,News_Articles,Blended_Sentiment,Patterns_Detected,Surge_Prob_%,Above_Threshold,Confidence
1376,JAIPURKURT,0.79,45.4,0.1322,0.6,5.13,0.21,0.0,0.0,1,0.0,"Hammer, Doji",14.1,NO,LOW ★
1377,BEML,2.56,63.3,6.9564,0.88,3.26,0.94,0.0,0.17,7,0.1,—,14.1,NO,LOW ★
1378,RKDL,0.05,51.5,0.0906,0.61,5.73,0.5,0.0,-0.09,5,-0.05,Doji,14.1,NO,LOW ★
1379,ADL,0.0,0.0,-0.1171,0.19,4.57,1.0,0.0,0.0,7,0.0,—,14.1,NO,LOW ★
1380,KIRANVYPAR,2.45,43.5,-0.6107,0.52,3.99,0.66,0.0,0.0,0,0.0,Accumulation,14.1,NO,LOW ★
1381,ATULAUTO,0.0,58.6,1.5951,0.75,3.63,0.53,0.0,0.36,7,0.22,Doji,14.1,NO,LOW ★
1382,COSMOFIRST,0.0,54.7,-0.5936,0.7,3.45,0.48,0.76,0.0,7,0.3,—,14.1,NO,LOW ★
1383,MERCANTILE,-0.98,48.5,0.0135,0.5,7.81,8.18,0.0,0.2,7,0.12,Gap-Up,14.1,NO,LOW ★
1384,GALAXYSURF,-0.05,57.2,1.6732,0.64,3.24,0.42,0.0,-0.09,7,-0.05,Accumulation,14.1,NO,LOW ★
1385,BLS,1.09,20.4,-1.9059,0.04,3.21,0.76,0.0,0.12,7,0.07,—,14.1,NO,LOW ★
1386,63MOONS,0.0,50.4,0.0273,0.6,4.57,0.73,0.0,0.25,7,0.15,—,14.1,NO,LOW ★
1387,DEEPAKFERT,-1.29,45.8,-16.4536,0.24,3.41,0.63,0.0,0.01,7,0.0,—,14.0,NO,LOW ★
1388,3IINFOLTD,2.91,76.4,0.1285,1.0,3.06,2.32,0.0,0.0,5,0.0,Breakout,14.0,NO,LOW ★
1389,WAAREEENER,2.08,32.0,-4.7088,0.39,2.61,1.3,0.0,0.12,7,0.07,—,14.0,NO,LOW ★
1390,ACCURACY,-0.38,38.9,-0.0328,0.13,5.7,1.44,0.0,0.19,7,0.12,Gap-Up,14.0,NO,LOW ★
1391,TMCV,0.63,60.0,-0.1959,0.61,3.27,1.17,0.0,0.09,7,0.06,Doji,14.0,NO,LOW ★
1392,THELEELA,0.08,53.2,0.392,0.81,3.66,0.58,0.0,0.1,7,0.06,Gap-Up,14.0,NO,LOW ★
1393,THEINVEST,-0.49,51.4,0.3302,0.66,4.84,0.53,0.0,0.19,4,0.11,—,14.0,NO,LOW ★
1394,NATIONALUM,1.53,41.1,2.2612,0.5,3.67,1.07,0.0,0.29,7,0.18,"Gap-Up, Doji",14.0,NO,LOW ★
1395,INCREDIBLE,-1.25,45.1,0.0673,0.39,4.56,0.2,0.0,-0.04,7,-0.02,—,14.0,NO,LOW ★
1396,ETHOSLTD,-1.94,60.6,3.6622,0.65,3.38,42.18,0.0,0.09,7,0.06,—,14.0,NO,LOW ★
1397,VHLTD,0.11,30.2,-0.349,0.26,3.46,4.44,0.0,0.0,1,0.0,—,14.0,NO,LOW ★
1398,RSDFIN,2.56,49.2,-0.1795,0.32,5.15,1.02,0.0,0.0,0,0.0,Gap-Up,14.0,NO,LOW ★
1399,LAGNAM,1.94,46.5,-0.0409,0.65,4.01,3.7,0.0,0.0,3,0.0,—,14.0,NO,LOW ★
1400,GAEL,-2.6,40.1,-0.7625,0.01,3.42,1.22,0.0,0.13,7,0.08,—,14.0,NO,LOW ★
1401,GPTHEALTH,-0.13,64.1,0.4845,0.88,3.39,0.52,0.0,0.16,5,0.1,—,14.0,NO,LOW ★
1402,AROGRANITE,0.84,24.4,-0.0494,0.37,4.7,1.0,0.0,0.0,3,0.0,Accumulation,14.0,NO,LOW ★
1403,SAMHI,0.23,46.4,-1.1297,0.45,3.57,0.87,0.0,0.21,7,0.13,—,14.0,NO,LOW ★
1404,SAIL,1.24,35.2,-0.3408,0.3,3.32,0.99,0.0,0.16,7,0.09,"Accumulation, Doji",14.0,NO,LOW ★
1405,SELMC,-0.28,32.6,-0.0889,0.06,4.93,0.75,0.0,0.0,2,0.0,—,14.0,NO,LOW ★
1406,APTECHT,0.28,18.9,-1.1443,0.23,3.57,0.93,0.0,0.24,7,0.14,"Accumulation, Doji",14.0,NO,LOW ★
1407,SKIPPER,-0.28,51.2,-3.0812,0.47,3.8,0.59,0.0,0.39,7,0.23,—,14.0,NO,LOW ★
1408,SUNDARAM,2.4,20.0,-0.0067,0.19,3.07,1.23,0.0,0.09,7,0.06,—,14.0,NO,LOW ★
1409,AMBALALSA,-0.54,43.7,-0.0693,0.08,4.32,1.06,0.0,0.0,2,0.0,—,14.0,NO,LOW ★
1410,DPSCLTD,-0.53,48.1,0.0585,0.38,4.55,0.94,0.0,0.13,6,0.08,—,14.0,NO,LOW ★
1411,HARDWYN,1.1,45.5,-0.0114,0.54,4.72,0.49,0.0,0.06,7,0.03,Accumulation,14.0,NO,LOW ★
1412,LANDMARK,-1.18,49.2,-3.0699,0.25,4.56,0.73,0.0,0.18,7,0.11,"Gap-Up, Accumulation",14.0,NO,LOW ★
1413,PRABHA,2.02,38.5,-0.0063,0.4,3.61,0.71,0.0,0.11,7,0.07,Engulfing,14.0,NO,LOW ★
1414,DALMIASUG,0.0,67.3,2.4172,0.72,4.08,0.49,0.0,0.3,7,0.18,Gap-Up,14.0,NO,LOW ★
1415,NBCC,2.28,25.1,-1.3923,0.25,3.01,1.04,0.0,0.11,7,0.07,—,14.0,NO,LOW ★
1416,AHLADA,0.42,24.8,-0.0648,0.14,4.5,0.48,0.0,0.16,7,0.09,—,14.0,NO,LOW ★
1417,INOXWIND,0.73,27.2,-0.6517,0.01,2.91,4.16,0.0,0.04,7,0.02,Doji,14.0,NO,LOW ★
1418,DIGIDRIVE,4.11,50.2,0.0979,0.8,4.4,2.34,0.0,0.0,7,0.0,"Breakout, Gap-Up",13.9,NO,LOW ★
1419,MONARCH,2.71,57.7,0.0551,1.0,3.43,1.81,0.0,0.2,7,0.12,Breakout,13.9,NO,LOW ★
1420,MPHASIS,2.68,54.1,5.4517,0.71,3.35,0.81,0.0,0.08,7,0.05,—,13.9,NO,LOW ★
1421,ABFRL,2.51,48.2,0.005,0.44,3.89,0.77,0.55,-0.07,7,0.18,Accumulation,13.9,NO,LOW ★
1422,SHALPAINTS,0.53,32.6,-0.2012,0.21,4.15,0.5,0.0,-0.06,5,-0.03,Accumulation,13.9,NO,LOW ★
1423,SALZERELEC,1.21,36.0,-3.5041,0.19,3.4,1.39,0.0,0.03,7,0.02,—,13.9,NO,LOW ★
1424,SUNDARMFIN,-1.0,55.7,12.3231,0.58,2.93,1.84,0.0,0.0,7,0.0,—,13.9,NO,LOW ★
1425,NIMBSPROJ,2.25,48.4,-0.6119,0.5,5.56,1.71,0.0,0.0,2,0.0,Gap-Up,13.9,NO,LOW ★
1426,APOLSINHOT,0.02,18.2,-14.2346,0.19,3.74,0.57,0.0,0.0,2,0.0,—,13.9,NO,LOW ★
1427,SICAGEN,0.4,41.8,-0.101,0.28,4.09,0.62,0.0,0.22,7,0.13,—,13.9,NO,LOW ★
1428,HINDCON,-1.63,45.0,0.0771,0.4,5.19,0.48,0.0,0.17,3,0.1,Gap-Up,13.9,NO,LOW ★
1429,SUPREMEIND,2.82,38.5,-5.0182,0.42,2.97,0.94,0.0,-0.04,7,-0.03,—,13.9,NO,LOW ★
1430,BHARATCOAL,0.83,24.2,-0.5017,0.24,3.8,0.66,0.0,0.0,7,0.0,Doji,13.9,NO,LOW ★
1431,NYKAA,1.87,76.5,1.6588,0.91,2.45,1.28,0.0,0.18,7,0.11,—,13.9,NO,LOW ★
1432,BAJEL,0.0,26.8,-0.992,0.35,3.46,0.65,0.0,0.34,7,0.2,Accumulation,13.9,NO,LOW ★
1433,POWERMECH,1.37,34.4,-30.651,0.23,3.61,0.57,0.0,0.04,7,0.02,—,13.9,NO,LOW ★
1434,LORDSCHLO,1.24,59.9,0.5526,0.81,4.01,0.42,0.0,0.0,2,0.0,—,13.9,NO,LOW ★
1435,LMW,2.55,38.3,-61.134,0.58,2.33,4.05,0.0,0.1,7,0.06,Accumulation,13.9,NO,LOW ★
1436,CENTEXT,0.0,31.8,-0.0335,0.25,3.88,0.67,0.0,0.19,7,0.11,Accumulation,13.9,NO,LOW ★
1437,BELRISE,0.0,35.3,-1.3666,0.37,3.67,0.73,0.0,0.26,7,0.15,Accumulation,13.9,NO,LOW ★
1438,RVHL,-0.04,43.4,-0.2599,0.42,5.38,0.52,0.0,0.0,2,0.0,Gap-Up,13.9,NO,LOW ★
1439,PRAKASH,0.64,18.0,-1.5688,0.14,3.48,0.55,0.0,0.0,7,0.0,—,13.9,NO,LOW ★
1440,WENDT,1.76,48.3,-47.102,0.45,3.79,0.84,0.0,0.1,7,0.06,—,13.9,NO,LOW ★
1441,CARBORUNIV,0.0,32.1,-12.4669,0.23,3.38,0.5,0.0,0.08,7,0.05,Accumulation,13.9,NO,LOW ★
1442,BATAINDIA,0.0,37.9,-1.2836,0.42,2.89,3.14,0.0,0.25,7,0.15,—,13.9,NO,LOW ★
1443,BBTCL,1.99,57.9,-0.6812,0.73,3.61,2.46,0.0,0.07,7,0.04,—,13.9,NO,LOW ★
1444,TATACAP,1.33,45.8,-1.2853,0.68,3.36,1.12,0.0,0.01,7,0.01,Accumulation,13.9,NO,LOW ★
1445,NECLIFE,-0.36,44.8,-0.0292,0.13,4.17,1.05,0.0,0.11,7,0.07,Doji,13.9,NO,LOW ★
1446,KEEPLEARN,2.19,38.8,-0.0075,0.22,6.15,0.44,0.0,0.0,2,0.0,"Gap-Up, Hammer",13.9,NO,LOW ★
1447,DSFCL,1.4,57.0,0.0847,0.58,4.89,0.36,0.0,0.2,7,0.12,—,13.9,NO,LOW ★
1448,SINTERCOM,2.57,48.1,0.2145,0.72,4.4,0.02,0.0,0.09,7,0.06,Gap-Up,13.8,NO,LOW ★
1449,SITINET,0.0,0.0,-0.0012,0.26,4.33,0.74,0.0,-0.12,5,-0.07,Gap-Up,13.8,NO,LOW ★
1450,SARLAPOLY,0.11,63.6,0.1452,0.71,3.78,0.35,0.0,0.0,4,0.0,Doji,13.8,NO,LOW ★
1451,JMFINANCIL,0.12,46.8,0.0733,0.36,3.2,1.72,0.0,0.1,7,0.06,Accumulation,13.8,NO,LOW ★
1452,PRIMESECU,-0.37,33.7,-2.1201,0.22,3.95,0.25,0.0,0.0,1,0.0,Accumulation,13.8,NO,LOW ★
1453,LTTS,1.88,46.7,8.3993,0.52,3.19,0.69,0.0,0.29,7,0.17,Accumulation,13.8,NO,LOW ★
1454,PIONEEREMB,-0.65,28.2,0.0423,0.33,4.8,0.18,0.0,-0.1,3,-0.06,Gap-Up,13.8,NO,LOW ★
1455,MGL,0.32,36.2,-9.3058,0.29,3.22,0.87,0.0,0.23,7,0.14,—,13.8,NO,LOW ★
1456,AARTIPHARM,0.92,55.3,2.8866,0.76,3.54,1.0,0.0,-0.09,7,-0.05,—,13.8,NO,LOW ★
1457,BOROLTD,0.47,50.6,-0.2325,0.48,3.73,0.64,0.0,0.0,7,0.0,—,13.8,NO,LOW ★
1458,RADIOCITY,0.5,21.8,-0.0224,0.2,4.76,0.58,0.0,0.0,7,0.0,—,13.8,NO,LOW ★
1459,ORIENTELEC,3.15,46.7,-0.1821,0.53,3.05,1.89,0.0,0.0,7,0.0,—,13.8,NO,LOW ★
1460,MADHAVIPL,0.24,28.6,-0.0364,0.19,3.86,0.77,0.0,0.0,5,0.0,—,13.8,NO,LOW ★
1461,HARRMALAYA,0.98,43.1,-0.1668,0.41,3.96,0.82,0.0,0.1,6,0.06,Doji,13.8,NO,LOW ★
1462,KOTHARIPRO,0.88,44.5,-0.0985,0.45,4.32,0.48,0.0,0.0,4,0.0,—,13.8,NO,LOW ★
1463,KICL,0.94,65.7,6.3831,0.89,3.3,1.17,0.0,0.11,7,0.06,Doji,13.8,NO,LOW ★
1464,SONAMLTD,2.41,49.8,0.059,0.63,4.09,0.98,0.0,0.0,3,0.0,—,13.8,NO,LOW ★
1465,SPMLINFRA,1.66,45.4,-0.6006,0.42,4.22,1.01,0.0,0.05,7,0.03,"Gap-Up, Accumulation, Doji",13.8,NO,LOW ★
1466,TEAMGTY,2.27,52.4,-0.0975,0.46,6.28,0.22,0.0,0.0,6,0.0,"Gap-Up, Accumulation",13.8,NO,LOW ★
1467,JBMA,2.19,35.5,-5.6452,0.35,3.18,1.24,0.0,0.23,7,0.14,Accumulation,13.8,NO,LOW ★
1468,DIXON,0.0,74.3,76.0146,0.82,3.59,1.91,0.0,-0.16,7,-0.1,Gap-Up,13.8,NO,LOW ★
1469,CSLFINANCE,-0.94,49.1,-0.2729,0.38,4.13,0.31,0.0,0.23,7,0.14,—,13.8,NO,LOW ★
1470,ZUARI,2.18,47.8,-0.0136,0.65,3.63,0.3,0.0,0.0,7,0.0,—,13.8,NO,LOW ★
1471,ASHAPURMIN,1.45,30.2,-5.8424,0.28,3.59,0.8,0.0,0.0,7,0.0,—,13.7,NO,LOW ★
1472,BCPL,0.35,36.8,-0.2452,0.23,3.79,0.88,0.0,0.12,7,0.07,Accumulation,13.7,NO,LOW ★
1473,HAWKINCOOK,-0.95,78.9,57.5041,0.79,2.97,0.33,0.0,-0.12,5,-0.07,—,13.7,NO,LOW ★
1474,WEBELSOLAR,-0.59,41.7,-0.4025,0.21,3.73,0.71,0.0,0.04,7,0.03,Accumulation,13.7,NO,LOW ★
1475,ENIL,0.34,39.2,0.0409,0.27,3.97,0.18,0.0,-0.05,7,-0.03,Doji,13.7,NO,LOW ★
1476,PREMCO,3.48,52.6,2.001,0.78,3.52,0.47,0.0,0.37,7,0.22,—,13.7,NO,LOW ★
1477,PRUDENT,0.78,44.9,-13.9357,0.43,2.99,1.92,0.0,0.27,7,0.16,Accumulation,13.7,NO,LOW ★
1478,SVPGLOB,-2.05,32.0,-0.0175,0.15,6.08,0.98,0.0,0.06,5,0.04,"Gap-Up, Accumulation",13.7,NO,LOW ★
1479,GREENPLY,1.83,72.0,-0.096,0.84,3.43,0.76,0.0,0.1,7,0.06,—,13.7,NO,LOW ★
1480,JAMNAAUTO,0.32,57.3,-0.0273,0.72,3.15,0.42,0.0,0.26,7,0.15,—,13.7,NO,LOW ★
1481,UTTAMSUGAR,-0.27,43.2,0.3983,0.39,3.15,0.28,0.0,0.43,7,0.26,—,13.7,NO,LOW ★
1482,VASCONEQ,1.59,20.8,-0.261,0.19,3.54,0.79,0.0,0.19,7,0.11,—,13.7,NO,LOW ★
1483,NATCAPSUQ,2.01,29.7,-1.1724,0.18,4.96,0.64,0.0,0.0,3,0.0,"Gap-Up, Doji",13.7,NO,LOW ★
1484,TREL,0.47,44.1,-0.1429,0.2,4.25,1.23,0.0,-0.12,5,-0.07,Accumulation,13.7,NO,LOW ★
1485,AFFORDABLE,2.13,52.6,0.0046,0.58,3.74,1.12,0.0,0.31,7,0.19,—,13.7,NO,LOW ★
1486,MUFTI,0.97,38.9,-0.6647,0.21,3.72,0.73,0.0,0.16,7,0.1,Accumulation,13.7,NO,LOW ★
1487,JUSTDIAL,3.19,59.5,1.1466,1.0,3.0,3.42,0.0,0.21,7,0.13,Breakout,13.7,NO,LOW ★
1488,FOSECOIND,1.66,48.4,-15.3706,0.58,3.24,0.65,0.0,0.11,7,0.06,—,13.7,NO,LOW ★
1489,SARVESHWAR,0.85,19.7,-0.0269,0.25,3.65,0.69,0.0,0.3,7,0.18,Doji,13.7,NO,LOW ★
1490,LUMAXTECH,-0.29,31.3,-5.9456,0.25,3.52,0.8,0.0,0.15,7,0.09,—,13.7,NO,LOW ★
1491,LXCHEM,1.55,53.5,-0.652,0.46,3.83,0.48,0.0,0.24,7,0.15,—,13.7,NO,LOW ★
1492,AVONMORE,0.0,18.8,-0.0031,0.27,3.19,1.09,0.0,0.09,7,0.06,—,13.7,NO,LOW ★
1493,RKSWAMY,1.83,57.6,0.0072,0.66,5.44,0.42,0.0,0.0,7,0.0,Gap-Up,13.7,NO,LOW ★
1494,FINEORG,0.6,36.9,-46.0095,0.33,3.34,0.79,0.0,0.2,7,0.12,Doji,13.7,NO,LOW ★
1495,KALAMANDIR,1.01,27.0,-0.9906,0.11,3.43,1.81,0.0,0.14,7,0.08,—,13.7,NO,LOW ★
1496,KITEX,0.11,37.9,-0.6865,0.28,3.71,0.7,0.0,0.38,7,0.23,—,13.6,NO,LOW ★
1497,HCLTECH,0.0,70.8,7.3628,0.75,3.58,1.42,0.0,-0.07,7,-0.04,—,13.6,NO,LOW ★
1498,MANGALAM,1.8,25.2,-0.1403,0.25,4.66,0.84,0.0,-0.09,7,-0.05,Gap-Up,13.6,NO,LOW ★
1499,ORIENTTECH,1.48,47.8,0.5425,0.42,3.87,0.67,0.0,0.18,7,0.11,—,13.6,NO,LOW ★
1500,WAAREERTL,2.7,56.3,-1.0738,0.7,3.27,1.13,0.0,0.14,7,0.09,Accumulation,13.6,NO,LOW ★
1501,BALAXI,0.62,56.0,0.1379,0.83,4.14,0.31,0.0,-0.04,7,-0.03,—,13.6,NO,LOW ★
1502,NORBTEAEXP,0.57,48.6,0.2406,0.4,6.41,1.31,0.0,0.0,0,0.0,"Gap-Up, Accumulation",13.6,NO,LOW ★
1503,STYRENIX,-0.23,45.5,-7.2381,0.47,3.12,1.78,0.0,0.0,7,0.0,—,13.6,NO,LOW ★
1504,CPEDU,0.0,17.0,-1.3683,0.39,3.68,0.42,0.0,0.0,2,0.0,Accumulation,13.6,NO,LOW ★
1505,SURAJEST,1.16,61.9,1.7067,0.82,3.67,0.37,0.0,0.0,7,0.0,—,13.6,NO,LOW ★
1506,JSL,0.96,58.7,3.6486,0.88,2.43,1.21,0.0,0.13,7,0.08,—,13.6,NO,LOW ★
1507,INDOWIND,-0.11,51.6,0.0187,0.42,4.25,0.8,0.0,0.18,7,0.11,Hammer,13.6,NO,LOW ★
1508,AJOONI,0.27,47.7,0.0169,0.46,4.23,0.41,0.0,0.08,7,0.05,—,13.6,NO,LOW ★
1509,VEDL,0.44,31.8,3.7473,0.24,3.18,0.91,0.0,0.06,7,0.03,Accumulation,13.6,NO,LOW ★
1510,VIPCLOTHNG,0.5,39.1,-0.1778,0.1,4.42,0.2,0.0,0.0,2,0.0,"Accumulation, Hammer",13.6,NO,LOW ★
1511,VLSFINANCE,0.22,61.3,-0.1899,0.64,3.25,0.99,0.0,0.32,7,0.19,—,13.6,NO,LOW ★
1512,DELTAMAGNT,0.0,32.6,-0.2005,0.19,4.22,0.81,0.0,0.0,1,0.0,Accumulation,13.6,NO,LOW ★
1513,SADHNANIQ,0.74,43.4,-0.0307,0.45,2.89,0.33,0.0,-0.12,7,-0.07,—,13.6,NO,LOW ★
1514,PRINCEPIPE,0.51,40.4,-2.8331,0.14,3.4,0.85,0.0,0.14,7,0.08,"Accumulation, Doji",13.6,NO,LOW ★
1515,AKSHAR,0.0,50.0,0.0001,0.3,6.15,1.17,0.0,0.14,7,0.09,Gap-Up,13.6,NO,LOW ★
1516,AMBICAAGAR,0.65,56.6,-0.0329,0.48,4.75,0.09,0.0,0.0,2,0.0,—,13.6,NO,LOW ★
1517,IPL,0.39,45.7,-0.8921,0.17,3.3,2.67,0.0,0.31,7,0.19,Accumulation,13.6,NO,LOW ★
1518,STARHEALTH,0.0,65.7,0.8102,0.8,2.77,0.81,0.0,0.23,7,0.14,—,13.6,NO,LOW ★
1519,GREENPANEL,0.11,52.3,0.3648,0.44,3.58,2.22,0.0,0.2,7,0.12,Accumulation,13.6,NO,LOW ★
1520,ASHOKAMET,0.75,38.3,-0.0258,0.15,4.09,1.27,0.0,-0.6,1,-0.36,—,13.6,NO,LOW ★
1521,APOLLOTYRE,0.1,57.7,0.3837,0.64,2.89,0.54,0.0,0.15,7,0.09,—,13.6,NO,LOW ★
1522,VMART,-0.22,43.3,-4.2171,0.55,3.34,0.78,0.0,-0.13,7,-0.08,Doji,13.5,NO,LOW ★
1523,USHAMART,1.57,64.0,1.1852,0.81,2.99,0.72,0.0,0.04,7,0.03,—,13.5,NO,LOW ★
1524,VBL,-0.69,25.6,-4.8463,0.11,2.85,1.66,0.0,0.21,7,0.12,—,13.5,NO,LOW ★
1525,VIKASECO,1.68,40.0,-0.0019,0.28,3.54,1.34,0.0,-0.13,7,-0.08,—,13.5,NO,LOW ★
1526,EFCIL,0.0,56.3,-0.0437,0.57,3.76,0.85,0.0,0.09,7,0.06,—,13.5,NO,LOW ★
1527,NAHARSPING,1.03,63.9,0.9757,0.92,3.55,1.23,0.0,0.0,2,0.0,—,13.5,NO,LOW ★
1528,MINDACORP,-0.93,70.6,-2.1896,0.74,3.18,0.93,0.0,0.29,7,0.17,—,13.5,NO,LOW ★
1529,TIMKEN,-0.39,14.9,-46.2141,0.1,3.62,0.51,0.7,0.17,7,0.38,—,13.5,NO,LOW ★
1530,TOUCHWOOD,2.22,41.2,-0.2205,0.35,5.09,0.16,0.0,0.0,4,0.0,"Gap-Up, Doji",13.5,NO,LOW ★
1531,TVSSCS,0.21,52.2,-0.0566,0.96,3.66,1.51,0.0,0.17,7,0.1,Gap-Up,13.5,NO,LOW ★
1532,UNIECOM,1.13,46.8,-0.0223,0.43,3.95,0.11,0.0,0.11,7,0.07,Accumulation,13.5,NO,LOW ★
1533,INDBANK,2.22,51.5,0.0382,0.61,3.82,0.29,0.0,-0.04,7,-0.03,—,13.5,NO,LOW ★
1534,BOMDYEING,1.33,38.2,-1.1057,0.28,3.41,0.63,0.0,0.26,7,0.16,—,13.5,NO,LOW ★
1535,ASHOKA,3.46,41.7,-0.4543,0.53,2.77,1.71,0.0,0.24,7,0.15,—,13.5,NO,LOW ★
1536,APCL,0.0,43.9,0.0649,0.32,4.61,0.55,0.0,0.0,2,0.0,"Gap-Up, Accumulation",13.5,NO,LOW ★
1537,JKCEMENT,0.09,44.4,-6.4818,0.49,3.28,0.37,0.0,0.07,7,0.04,—,13.5,NO,LOW ★
1538,TARC,-0.18,45.6,0.007,0.22,4.4,0.05,0.0,0.0,7,0.0,Doji,13.5,NO,LOW ★
1539,IPCALAB,0.99,85.3,12.4492,0.84,2.92,0.54,0.0,0.22,7,0.13,Doji,13.5,NO,LOW ★
1540,TATAELXSI,1.9,29.1,-19.1004,0.26,2.82,1.53,0.0,0.26,7,0.16,—,13.5,NO,LOW ★
1541,SNOWMAN,1.23,27.9,-0.2114,0.17,3.62,0.77,0.0,0.08,7,0.05,—,13.5,NO,LOW ★
1542,SAYAJIHOTL,-0.02,54.3,-0.9634,0.5,3.83,1.36,0.0,0.0,2,0.0,Gap-Up,13.5,NO,LOW ★
1543,BEPL,1.87,45.0,-0.1899,0.68,3.58,2.53,0.0,0.18,7,0.11,"Gap-Up, Doji",13.5,NO,LOW ★
1544,RAYMONDLSL,0.22,26.9,-6.9285,0.11,3.05,1.48,0.0,0.09,7,0.06,—,13.5,NO,LOW ★
1545,BALUFORGE,0.0,45.9,1.3936,0.69,3.49,1.55,0.0,-0.03,7,-0.02,—,13.5,NO,LOW ★
1546,ATL,-1.93,38.5,-0.0545,0.09,3.85,1.37,0.0,0.14,7,0.09,—,13.5,NO,LOW ★
1547,RHL,-0.56,52.3,0.2276,0.48,3.51,3.89,0.0,0.31,5,0.19,—,13.5,NO,LOW ★
1548,RHFL,-0.97,23.3,-0.0117,0.0,3.75,1.12,0.0,0.09,7,0.06,—,13.5,NO,LOW ★
1549,AWHCL,2.16,44.7,-1.0271,0.46,3.49,0.79,0.0,0.21,7,0.13,Accumulation,13.5,NO,LOW ★
1550,MARATHON,3.37,56.3,1.9446,0.56,3.49,1.45,0.0,-0.02,7,-0.01,—,13.5,NO,LOW ★
1551,ORISSAMINE,0.59,25.6,-25.0268,0.15,3.22,1.28,0.0,0.0,5,0.0,—,13.5,NO,LOW ★
1552,LGHL,-0.9,28.6,-0.344,0.09,5.0,0.69,0.0,0.37,5,0.22,Gap-Up,13.5,NO,LOW ★
1553,PNCINFRA,0.55,68.7,1.0146,0.78,2.91,0.67,0.0,0.0,7,0.0,—,13.5,NO,LOW ★
1554,CELEBRITY,1.35,36.8,-0.0394,0.32,5.31,0.16,0.0,0.0,7,0.0,"Gap-Up, Accumulation",13.5,NO,LOW ★
1555,PANACEABIO,-1.55,53.2,-5.9294,0.56,5.46,0.44,0.0,0.24,7,0.15,Gap-Up,13.5,NO,LOW ★
1556,ENGINERSIN,0.99,40.5,-1.1283,0.39,3.38,0.5,0.0,0.24,7,0.15,—,13.5,NO,LOW ★
1557,DEEPAKNTR,0.0,49.8,10.064,0.73,3.07,0.8,0.0,0.0,7,0.0,—,13.5,NO,LOW ★
1558,SHREERAMA,0.35,37.9,0.0744,0.46,4.88,0.33,0.0,0.11,7,0.07,Gap-Up,13.4,NO,LOW ★
1559,HBLENGINE,0.75,33.7,-6.9938,0.11,3.2,1.01,0.0,0.11,7,0.06,"Accumulation, Doji",13.4,NO,LOW ★
1560,HBSL,-0.79,39.5,0.1794,0.35,3.77,0.37,0.0,-0.3,2,-0.18,Accumulation,13.4,NO,LOW ★
1561,JKPAPER,2.71,62.4,2.4986,1.0,2.69,1.11,0.0,0.21,7,0.12,—,13.4,NO,LOW ★
1562,BLACKBUCK,0.0,58.1,2.0868,0.91,3.35,1.26,0.0,0.25,7,0.15,—,13.4,NO,LOW ★
1563,DECCANCE,0.0,47.1,1.6556,0.51,3.98,0.33,0.0,0.04,7,0.02,Hammer,13.4,NO,LOW ★
1564,TATATECH,0.98,44.3,-5.0819,0.38,3.91,0.45,0.0,-0.01,7,-0.01,"Gap-Up, Accumulation",13.4,NO,LOW ★
1565,EVEREADY,1.98,44.5,-2.2915,0.51,3.61,1.46,0.0,-0.1,7,-0.06,Accumulation,13.4,NO,LOW ★
1566,MSUMI,-0.2,61.4,0.1138,0.61,3.2,0.58,0.0,0.23,7,0.14,—,13.4,NO,LOW ★
1567,INDTERRAIN,-0.32,31.2,-0.1963,0.09,4.23,0.74,0.0,-0.07,6,-0.04,—,13.4,NO,LOW ★
1568,DCW,1.28,47.9,-0.0748,0.55,3.83,0.28,0.0,-0.09,7,-0.05,—,13.4,NO,LOW ★
1569,SUVIDHAA,-0.39,25.0,-0.0139,0.06,5.57,0.31,0.0,0.0,7,0.0,Gap-Up,13.4,NO,LOW ★
1570,DVL,0.07,49.0,0.418,0.68,2.99,2.49,0.0,0.15,7,0.09,Doji,13.4,NO,LOW ★
1571,AKI,0.0,,0.0129,0.52,3.83,1.08,0.0,0.1,7,0.06,Doji,13.4,NO,LOW ★
1572,GROWW,3.04,55.0,-0.3966,0.74,3.14,1.82,0.0,0.01,7,0.0,—,13.4,NO,LOW ★
1573,EIHOTEL,0.58,56.8,0.5709,0.69,3.22,0.44,0.0,-0.1,7,-0.06,Doji,13.4,NO,LOW ★
1574,CRISIL,1.05,47.5,-3.6526,0.62,2.89,1.44,0.0,0.16,7,0.1,—,13.4,NO,LOW ★
1575,ROSSARI,1.03,32.7,-2.0441,0.48,3.44,0.89,0.0,0.04,7,0.03,—,13.4,NO,LOW ★
1576,PAR,-0.04,35.8,-0.2821,0.32,3.78,0.67,0.0,-0.11,7,-0.06,Doji,13.4,NO,LOW ★
1577,MAGNUM,-0.6,50.0,0.0528,0.54,4.26,0.13,0.0,0.19,7,0.11,—,13.4,NO,LOW ★
1578,GRINFRA,1.98,52.9,-2.8321,0.49,3.57,0.7,0.0,-0.07,7,-0.04,—,13.4,NO,LOW ★
1579,PCBL,1.81,50.0,-1.9606,0.45,3.27,0.57,0.0,0.38,7,0.23,Accumulation,13.3,NO,LOW ★
